High,Low,Open,Volume,"_time",stock
"159.6659","157.2849","157.4107",3495848,"1429056000.000000",PWNY
"158.7174","157.3236","158.0689",3130813,"1429142400.000000",PWNY
"156.6654","154.8941","156.5589",4308880,"1429228800.000000",PWNY
"161.292","156.7041","156.8977",9572126,"1429488000.000000",PWNY
"162.0083","158.7851","160.7403",9681557,"1429574400.000000",PWNY
"160.6725","157.6624","159.1142",4022236,"1429660800.000000",PWNY
"166.3929","159.8401","159.9273",8226707,"1429747200.000000",PWNY
"165.3669","163.3246","164.7668",3887859,"1429833600.000000",PWNY
"165.9864","164.8345","165.4056",3166588,"1430092800.000000",PWNY
"169.0837","164.5635","165.3475",5814978,"1430179200.000000",PWNY
"169.5098","167.2543","167.8351",4515143,"1430265600.000000",PWNY
"168.6868","164.8345","168.1932",5058348,"1430352000.000000",PWNY
"168.4158","166.8865","167.6415",3311743,"1430438400.000000",PWNY
"170.642","168.1254","168.8707",4023794,"1430697600.000000",PWNY
"168.6384","166.4413","167.9415",3593415,"1430784000.000000",PWNY
"168.4642","163.4408","167.3511",3610295,"1430870400.000000",PWNY
"166.4606","163.615","164.186",2472627,"1430956800.000000",PWNY
"167.7673","166.7123","167.3898",3092479,"1431043200.000000",PWNY
"167.4382","165.3766","167.1091",2657123,"1431302400.000000",PWNY
"165.9863","163.4214","165.0765",2954387,"1431388800.000000",PWNY
"167.1962","165.2701","165.7444",2457170,"1431475200.000000",PWNY
"168.803","167.6608","167.9318",2438669,"1431561600.000000",PWNY
"168.8126","167.0607","168.3287",2916087,"1431648000.000000",PWNY
"167.9222","166.7704","167.8738",1930206,"1431907200.000000",PWNY
"168.1738","166.4122","167.4189",2522984,"1431993600.000000",PWNY
"168.8417","166.9252","167.7673",2300693,"1432080000.000000",PWNY
"168.5513","167.4818","167.7576",2293645,"1432166400.000000",PWNY
"167.8254","166.6639","167.4866",2849142,"1432252800.000000",PWNY
"166.5961","163.7021","166.5865",3841937,"1432598400.000000",PWNY
"166.9446","165.0184","165.6669",2764328,"1432684800.000000",PWNY
"166.3251","165.183","165.9476",1731347,"1432771200.000000",PWNY
"165.8508","164.2054","165.8508",4075576,"1432857600.000000",PWNY
"165.5508","163.6053","164.7474",2982367,"1433116800.000000",PWNY
"164.9797","163.0246","164.2151",2571662,"1433203200.000000",PWNY
"166.0542","164.186","165.0281",2131031,"1433289600.000000",PWNY
"165.1249","162.5406","164.0893",3076991,"1433376000.000000",PWNY
"163.4894","161.834","162.8503",3100401,"1433462400.000000",PWNY
"161.9115","159.724","161.805",3758676,"1433721600.000000",PWNY
"160.6919","158.127","160.0337",3394390,"1433808000.000000",PWNY
"163.9537","160.7306","161.1468",4680002,"1433894400.000000",PWNY
"164.9701","163.131","163.8279",3463893,"1433980800.000000",PWNY
"162.8987","161.3404","162.831",3062125,"1434067200.000000",PWNY
"161.0984","158.9787","160.024",4242795,"1434326400.000000",PWNY
"162.0276","160.5854","160.992",3249752,"1434412800.000000",PWNY
"162.4609","160.7693","161.6405",2862993,"1434499200.000000",PWNY
"163.3053","161.6888","161.6888",3330764,"1434585600.000000",PWNY
"163.0149","161.4178","162.2406",7015534,"1434672000.000000",PWNY
"162.9374","161.834","162.2696",2335796,"1434931200.000000",PWNY
"164.5151","162.1951","162.9762",3700989,"1435017600.000000",PWNY
"163.4214","161.476","163.2956",3548079,"1435104000.000000",PWNY
"162.7342","160.75","162.4148",2408705,"1435190400.000000",PWNY
"161.4581","159.9273","160.8952",8925498,"1435276800.000000",PWNY
"160.0434","157.6624","158.6593",3313914,"1435536000.000000",PWNY
"158.7367","156.9171","158.7271",3597257,"1435622400.000000",PWNY
"160.2951","158.3496","158.7077",3214437,"1435708800.000000",PWNY
"160.0144","159.1433","159.753",2851396,"1435795200.000000",PWNY
"159.9273","158.2721","158.5722",3077410,"1436140800.000000",PWNY
"160.0434","157.0252","159.6466",3549861,"1436227200.000000",PWNY
"159.6466","157.4591","158.7367",2776271,"1436313600.000000",PWNY
"160.1983","158.4464","160.0337",4199088,"1436400000.000000",PWNY
"162.0276","160.2031","160.3435",4538349,"1436486400.000000",PWNY
"164.4377","162.1438","162.5406",4225488,"1436745600.000000",PWNY
"164.0989","162.8407","163.9925",3021166,"1436832000.000000",PWNY
"163.8376","162.6084","163.073",1997729,"1436918400.000000",PWNY
"165.5992","163.7311","164.0312",3529424,"1437004800.000000",PWNY
"166.9833","164.641","164.8636",4346777,"1437091200.000000",PWNY
"168.2029","166.6155","167.2446",7251305,"1437350400.000000",PWNY
"161.0113","156.8203","159.0658",13727110,"1437436800.000000",PWNY
"157.8361","154.5747","157.5075",7173079,"1437523200.000000",PWNY
"157.5268","154.7006","155.1264",5028356,"1437609600.000000",PWNY
"156.7332","154.294","156.1137",3770407,"1437696000.000000",PWNY
"155.0393","153.51","153.8972",3705475,"1437955200.000000",PWNY
"155.049","153.4132","154.778",2720720,"1438041600.000000",PWNY
"156.317","154.2747","154.8651",3376951,"1438128000.000000",PWNY
"156.2202","154.6231","155.3491",1994600,"1438214400.000000",PWNY
"156.859","155.4749","156.2202",3580225,"1438300800.000000",PWNY
"156.6557","152.8325","156.5105",4611807,"1438560000.000000",PWNY
"153.723","151.8356","153.3165",5253212,"1438646400.000000",PWNY
"154.4199","152.426","153.994",3469300,"1438732800.000000",PWNY
"152.4841","151.1677","152.0872",3004487,"1438819200.000000",PWNY
"151.2355","149.3819","150.887",3794472,"1438905600.000000",PWNY
"152.4117","151.1096","151.7388",4610586,"1439164800.000000",PWNY
"150.9838","149.8901","150.9548",3158019,"1439251200.000000",PWNY
"151.4968","149.0093","149.3093",3621923,"1439337600.000000",PWNY
"151.0806","149.3646","151.0516",2533318,"1439424000.000000",PWNY
"151.1967","149.619","150.0256",3222424,"1439510400.000000",PWNY
"151.6613","149.7352","150.2192",2243551,"1439769600.000000",PWNY
"151.4968","150.2675","150.5192",2018032,"1439856000.000000",PWNY
"150.6741","148.4866","150.1708",4203777,"1439942400.000000",PWNY
"148.9706","147.6058","147.8381",3981843,"1440028800.000000",PWNY
"148.2737","143.9278","146.6379",7344606,"1440115200.000000",PWNY
"143.0179","137.7525","138.8656",10186520,"1440374400.000000",PWNY
"142.3888","136.1071","142.2242",6898457,"1440460800.000000",PWNY
"142.263","137.5783","139.4657",6197128,"1440547200.000000",PWNY
"144.1891","140.9853","143.7342",4792185,"1440633600.000000",PWNY
"143.4438","142.4565","143.0082",4061510,"1440720000.000000",PWNY
"143.6374","141.5661","142.6501",4083861,"1440979200.000000",PWNY
"140.3271","137.2976","140.2594",5267687,"1441065600.000000",PWNY
"140.4239","138.5849","140.0948",4250688,"1441152000.000000",PWNY
"143.2793","141.0918","141.3628",3595764,"1441238400.000000",PWNY
"140.7337","138.7204","139.9303",4192876,"1441324800.000000",PWNY
"142.6114","140.9853","141.1789",3919644,"1441670400.000000",PWNY
"144.2568","140.2013","143.9665",3399297,"1441756800.000000",PWNY
"142.4372","139.8722","141.1692",3458854,"1441843200.000000",PWNY
"142.7663","140.995","141.2273",3113803,"1441929600.000000",PWNY
"142.6404","140.7433","142.6404",3220004,"1442188800.000000",PWNY
"143.1825","141.0821","141.8952",2713661,"1442275200.000000",PWNY
"144.1117","142.805","143.0954",2799222,"1442361600.000000",PWNY
"144.8763","142.5727","143.347",3959184,"1442448000.000000",PWNY
"141.6871","139.3592","141.3628",7939583,"1442534400.000000",PWNY
"142.263","140.2691","140.724",3824258,"1442793600.000000",PWNY
"140.4046","139.1559","139.9787",3557686,"1442880000.000000",PWNY
"139.9303","138.1687","139.5819",2674220,"1442966400.000000",PWNY
"140.4143","137.3944","138.0235",3266646,"1443052800.000000",PWNY
"141.5757","139.8916","140.8788",3465167,"1443139200.000000",PWNY
"140.7143","137.8977","139.7851",4314456,"1443398400.000000",PWNY
"138.0816","136.6202","137.4331",4763509,"1443484800.000000",PWNY
"141.0337","139.0495","139.0785",3943084,"1443571200.000000",PWNY
"140.995","137.0459","140.6466",3876222,"1443657600.000000",PWNY
"139.9497","136.049","136.5233",3053628,"1443744000.000000",PWNY
"145.082","141.1402","141.1402",5127784,"1444003200.000000",PWNY
"145.3312","143.7245","144.2762",3011246,"1444089600.000000",PWNY
"145.8926","144.0792","145.2248",2986110,"1444176000.000000",PWNY
"148.1081","144.4988","144.886",4781062,"1444262400.000000",PWNY
"148.232","146.4153","147.5671",3531007,"1444348800.000000",PWNY
"147.6832","146.0088","147.509",3225252,"1444608000.000000",PWNY
"145.941","144.3924","145.941",3915682,"1444694400.000000",PWNY
"145.8152","144.2375","144.7989",3348472,"1444780800.000000",PWNY
"146.3862","143.8116","146.0668",3475724,"1444867200.000000",PWNY
"146.3475","144.4698","145.6216",3477632,"1444953600.000000",PWNY
"145.157","143.618","145.0408",7784210,"1445212800.000000",PWNY
"138.2945","135.7683","137.9171",15973290,"1445299200.000000",PWNY
"138.0816","134.8294","135.7489",7124230,"1445385600.000000",PWNY
"140.4143","137.075","137.1911",5568059,"1445472000.000000",PWNY
"140.8208","139.0882","139.969",5363390,"1445558400.000000",PWNY
"140.3465","138.6139","140.1045",3485906,"1445817600.000000",PWNY
"139.214","132.9227","138.9043",14997830,"1445904000.000000",PWNY
"136.6975","133.0872","133.4937",8502681,"1445990400.000000",PWNY
"136.3006","134.5585","135.8554",3703215,"1446076800.000000",PWNY
"136.7943","135.4102","135.9328",3975336,"1446163200.000000",PWNY
"136.0069","135.0908","135.9909",3822205,"1446422400.000000",PWNY
"138.2171","135.4102","135.5263",4349317,"1446508800.000000",PWNY
"138.0719","136.7652","137.9751",3516890,"1446595200.000000",PWNY
"137.8106","135.1488","137.0653",5089561,"1446681600.000000",PWNY
"135.0714","133.4453","134.1519",4736805,"1446768000.000000",PWNY
"133.6486","130.5513","133.4937",8068693,"1447027200.000000",PWNY
"131.3788","129.8157","131.0159",4448658,"1447113600.000000",PWNY
"131.8289","130.1835","131.7225",3164095,"1447200000.000000",PWNY
"130.3771","128.7413","130.3771",4697877,"1447286400.000000",PWNY
"128.7316","127.4249","128.6832",4582895,"1447372800.000000",PWNY
"129.7866","127.5605","127.5605",4165133,"1447632000.000000",PWNY
"130.4932","129.0317","129.9125",2801192,"1447718400.000000",PWNY
"131.5482","129.9512","130.4642",4135085,"1447804800.000000",PWNY
"133.3151","131.645","131.8386",4753303,"1447891200.000000",PWNY
"134.4568","132.8452","132.9614",5174850,"1447977600.000000",PWNY
"134.4132","132.7194","134.0841",5137820,"1448236800.000000",PWNY
"134.8681","132.9033","133.2324",3407553,"1448323200.000000",PWNY
"133.9874","132.9662","133.9293",3238166,"1448409600.000000",PWNY
"134.3552","132.8065","133.5712",1415840,"1448582400.000000",PWNY
"135.4102","134.0745","134.1616",4481989,"1448841600.000000",PWNY
"136.862","135.1004","135.1004",4189424,"1448928000.000000",PWNY
"136.6781","135.023","136.4071",3717357,"1449014400.000000",PWNY
"136.2135","133.7551","135.6038",5904111,"1449100800.000000",PWNY
"136.4942","133.5615","133.6583",4567252,"1449187200.000000",PWNY
"135.9038","134.3552","135.6618",3279280,"1449446400.000000",PWNY
"134.5971","133.1162","133.8422",3904753,"1449532800.000000",PWNY
"135.3521","131.858","132.971",4614971,"1449619200.000000",PWNY
"133.426","131.3644","132.6323",4221668,"1449705600.000000",PWNY
"131.0933","129.6124","130.8901",5331017,"1449792000.000000",PWNY
"131.7708","129.7189","130.9675",5139876,"1450051200.000000",PWNY
"134.51","132.8743","132.9904",4234341,"1450137600.000000",PWNY
"135.1682","133.3679","134.6552",4342627,"1450224000.000000",PWNY
"135.023","131.933","134.8778",4088762,"1450310400.000000",PWNY
"132.5645","129.9609","132.0322",9991752,"1450396800.000000",PWNY
"131.4708","129.7189","131.4708",5595538,"1450656000.000000",PWNY
"133.7551","131.2966","131.5192",4263538,"1450742400.000000",PWNY
"134.8343","133.6776","133.8615",5164909,"1450828800.000000",PWNY
"134.4229","133.6776","133.9874",1495226,"1450915200.000000",PWNY
"133.6147","132.158","133.3195",3139777,"1451260800.000000",PWNY
"135.565","133.7647","133.8131",3943676,"1451347200.000000",PWNY
"135.9328","134.752","135.1004",2985717,"1451433600.000000",PWNY
"134.6358","133.155","134.6068",3461424,"1451520000.000000",PWNY
"131.6063","129.9318","131.2482",5219709,"1451865600.000000",PWNY
"132.4968","130.5223","132.3709",3924783,"1451952000.000000",PWNY
"131.2288","129.3317","130.0673",4306874,"1452038400.000000",PWNY
"130.6868","128.1799","129.4092",7023888,"1452124800.000000",PWNY
"129.5214","127.1055","128.9058",4758257,"1452211200.000000",PWNY
"129.5253","127.5314","127.5798",4970242,"1452470400.000000",PWNY
"129.4866","126.9216","129.3608",5075282,"1452556800.000000",PWNY
"129.9704","126.8926","129.2156",4692792,"1452643200.000000",PWNY
"129.4963","127.0087","127.696",5708406,"1452729600.000000",PWNY
"126.6797","124.7342","125.8376",8976154,"1452816000.000000",PWNY
"127.8605","123.9502","125.9344",9834476,"1453161600.000000",PWNY
"120.0108","114.213","114.6583",16157470,"1453248000.000000",PWNY
"121.0852","116.7055","117.4071",8851281,"1453334400.000000",PWNY
"120.7367","117.862","120.669",9237925,"1453420800.000000",PWNY
"120.2431","117.7362","118.1814",5442719,"1453680000.000000",PWNY
"119.643","118.3169","118.3266",4614411,"1453766400.000000",PWNY
"119.4107","116.778","118.7912",5016159,"1453852800.000000",PWNY
"118.888","117.1264","117.3684",3942527,"1453939200.000000",PWNY
"120.7851","119.0138","119.3236",8246145,"1454025600.000000",PWNY
"121.2691","119.7398","120.4076",3571590,"1454284800.000000",PWNY
"120.156","118.7041","119.701",3287216,"1454371200.000000",PWNY
"121.4238","118.3653","120.0108",6223424,"1454457600.000000",PWNY
"124.376","120.9884","121.0658",5263233,"1454544000.000000",PWNY
"124.5115","121.8111","123.1371",7176748,"1454630400.000000",PWNY
"123.4178","120.1463","121.9563",7363878,"1454889600.000000",PWNY
"122.8564","119.7978","122.0724",5956116,"1454976000.000000",PWNY
"121.2691","115.994","120.9884",6456270,"1455062400.000000",PWNY
"115.8197","113.1493","114.968",7304306,"1455148800.000000",PWNY
"117.1651","114.5518","115.4326",4935186,"1455235200.000000",PWNY
"119.1397","117.4458","117.9201",4061016,"1455580800.000000",PWNY
"122.508","119.2945","119.7398",4820819,"1455667200.000000",PWNY
"129.6995","125.5859","125.8279",9948776,"1455753600.000000",PWNY
"129.3608","126.6409","128.1122",5122341,"1455840000.000000",PWNY
"129.9996","128.1606","129.5447",4456242,"1456099200.000000",PWNY
"129.1285","127.7734","128.8671",3437358,"1456185600.000000",PWNY
"129.2059","125.5182","127.3282",4119457,"1456272000.000000",PWNY
"130.1932","126.6797","129.0123",4355009,"1456358400.000000",PWNY
"130.59","127.7153","130.1932",4385699,"1456444800.000000",PWNY
"129.0801","126.699","127.7637",4427070,"1456704000.000000",PWNY
"130.319","127.7927","127.996",3786753,"1456790400.000000",PWNY
"133.0291","128.9446","129.4092",5214679,"1456876800.000000",PWNY
"133.5326","131.7031","132.8162",5150065,"1456963200.000000",PWNY
"134.9456","132.6226","133.1211",3968423,"1457049600.000000",PWNY
"136.0006","132.4792","132.8743",5165269,"1457308800.000000",PWNY
"135.8457","133.0098","135.2263",5575635,"1457395200.000000",PWNY
"137.6073","134.7617","134.8391",4402656,"1457481600.000000",PWNY
"136.9298","133.6583","136.7072",4019924,"1457568000.000000",PWNY
"138.3367","136.0006","137.1814",4418790,"1457654400.000000",PWNY
"138.5946","136.5136","137.4525",4047564,"1457913600.000000",PWNY
"138.7301","136.9975","137.1911",3687331,"1458000000.000000",PWNY
"140.2304","137.5492","138.0429",4221031,"1458086400.000000",PWNY
"142.592","139.8142","140.1336",5821136,"1458172800.000000",PWNY
"142.7759","140.8401","142.6695",12088090,"1458259200.000000",PWNY
"143.9374","142.0114","142.5727",3721458,"1458518400.000000",PWNY
"144.4891","143.0954","143.3083",4079715,"1458604800.000000",PWNY
"143.2793","140.4723","143.2502",4763922,"1458691200.000000",PWNY
"143.4632","139.8529","140.3271",5043602,"1458777600.000000",PWNY
"143.8794","142.5049","143.0082",3264984,"1459123200.000000",PWNY
"144.9537","142.7663","142.8534",3138438,"1459209600.000000",PWNY
"145.5829","143.56","145.1376",3329639,"1459296000.000000",PWNY
"148.1865","144.5666","144.9828",6778508,"1459382400.000000",PWNY
"148.051","145.428","145.6797",3921036,"1459468800.000000",PWNY
"148.5931","147.0347","147.4509",3904536,"1459728000.000000",PWNY
"146.7347","144.8473","146.5701",3336922,"1459814400.000000",PWNY
"145.3312","143.0663","145.0892",4194265,"1459900800.000000",PWNY
"144.7989","143.2502","144.2859",3662508,"1459987200.000000",PWNY
"145.1764","143.3664","144.2762",3293512,"1460073600.000000",PWNY
"147.0735","144.4311","145.4377",3844766,"1460332800.000000",PWNY
"145.2925","143.8116","144.8086",3592828,"1460419200.000000",PWNY
"146.3766","144.8279","145.912",3167729,"1460505600.000000",PWNY
"147.8575","145.5538","146.6379",3176285,"1460592000.000000",PWNY
"147.2186","146.1152","146.1927",3657048,"1460678400.000000",PWNY
"148.2253","146.6282","146.8799",6309128,"1460937600.000000",PWNY
"142.2339","138.0332","141.7693",13187000,"1461024000.000000",PWNY
"142.4759","139.3786","139.6109",6749461,"1461110400.000000",PWNY
"145.3022","141.7596","141.8758",6014381,"1461196800.000000",PWNY
"146.1539","142.7663","144.644",5191602,"1461283200.000000",PWNY
"144.1213","142.3888","143.4051",2846737,"1461542400.000000",PWNY
"144.9828","143.1534","143.8794",2978954,"1461628800.000000",PWNY
"145.941","144.1891","144.5569",3110399,"1461715200.000000",PWNY
"145.3603","142.0161","144.9441",3791053,"1461801600.000000",PWNY
"142.6114","139.5635","141.7887",4223936,"1461888000.000000",PWNY
"142.2823","139.7948","141.8564",3502422,"1462147200.000000",PWNY
"140.2497","138.3139","140.0077",3584261,"1462233600.000000",PWNY
"140.3465","138.7107","138.7591",2576763,"1462320000.000000",PWNY
"142.5727","140.7821","141.266",6500438,"1462406400.000000",PWNY
"143.2212","139.8335","140.211",4893580,"1462492800.000000",PWNY
"143.4438","142.292","142.9598",4301025,"1462752000.000000",PWNY
"145.2248","142.9986","143.4825",3992259,"1462838400.000000",PWNY
"146.2411","143.9665","144.9053",3088984,"1462924800.000000",PWNY
"144.5956","142.3888","144.4214",3249032,"1463011200.000000",PWNY
"145.0505","142.6888","144.0149",2394248,"1463097600.000000",PWNY
"145.1764","142.7082","142.9115",3062237,"1463356800.000000",PWNY
"144.7021","142.563","144.4214",3490024,"1463443200.000000",PWNY
"143.7535","141.6629","143.2405",2488491,"1463529600.000000",PWNY
"142.2146","139.335","141.779",3678430,"1463616000.000000",PWNY
"142.7759","140.8788","141.0337",3578195,"1463702400.000000",PWNY
"143.2018","141.9532","142.8727",2103633,"1463961600.000000",PWNY
"143.9762","142.1662","142.1662",2921065,"1464048000.000000",PWNY
"147.209","143.7343","144.1504",4355296,"1464134400.000000",PWNY
"147.6155","146.2023","146.6863",3060248,"1464220800.000000",PWNY
"148.022","147.267","147.4606",2457037,"1464307200.000000",PWNY
"148.8738","147.3832","147.6639",5836207,"1464652800.000000",PWNY
"148.3511","146.6766","148.0898",2659517,"1464739200.000000",PWNY
"148.5737","147.238","147.6929",2642401,"1464825600.000000",PWNY
"148.1285","146.8315","147.509",2328054,"1464912000.000000",PWNY
"149.0093","147.4509","148.1769",2374643,"1465171200.000000",PWNY
"148.9899","147.7607","148.3898",4462506,"1465257600.000000",PWNY
"149.1448","148.1285","148.6027",2933075,"1465344000.000000",PWNY
"148.8254","147.8284","148.0123",2021596,"1465430400.000000",PWNY
"148.4091","146.9863","147.8865",3120260,"1465516800.000000",PWNY
"147.6058","145.457","146.7637",3607008,"1465776000.000000",PWNY
"146.9186","145.5732","146.425",2864498,"1465862400.000000",PWNY
"146.921","145.7668","146.5992",2257369,"1465948800.000000",PWNY
"146.4395","144.2181","145.3699",2427715,"1466035200.000000",PWNY
"147.8187","145.771","146.1152",4659807,"1466121600.000000",PWNY
"149.7062","147.6252","147.7026",3571998,"1466380800.000000",PWNY
"149.6083","148.7576","149.2125",2760232,"1466467200.000000",PWNY
"149.7449","147.3832","148.8157",2833364,"1466553600.000000",PWNY
"150.4902","147.7026","148.5253",3963004,"1466640000.000000",PWNY
"145.7765","141.4886","145.157",9060752,"1466726400.000000",PWNY
"141.8952","137.9267","141.4886",5146095,"1466985600.000000",PWNY
"141.0531","139.5915","140.1336",3995730,"1467072000.000000",PWNY
"143.7148","141.75","141.7984",3367419,"1467158400.000000",PWNY
"147.0347","143.8987","144.0826",3966570,"1467244800.000000",PWNY
"148.0607","146.5411","147.3058",2658279,"1467331200.000000",PWNY
"147.1218","145.9216","146.3378",2462590,"1467676800.000000",PWNY
"147.5187","145.1086","146.9767",2569393,"1467763200.000000",PWNY
"148.7567","147.0154","147.8478",2138421,"1467849600.000000",PWNY
"149.6384","148.1672","149.0577",3040393,"1467936000.000000",PWNY
"151.0322","149.5416","149.6384",2779343,"1468195200.000000",PWNY
"152.0775","150.5289","150.9935",3842709,"1468281600.000000",PWNY
"153.2584","152.0195","152.6873",2744622,"1468368000.000000",PWNY
"156.2202","153.4907","153.7133",4636668,"1468454400.000000",PWNY
"154.8457","153.4132","154.7683",4470663,"1468540800.000000",PWNY
"155.591","153.6359","154.1876",6561873,"1468800000.000000",PWNY
"156.9364","152.8228","156.588",7118788,"1468886400.000000",PWNY
"156.5202","154.4779","154.8361",4373009,"1468972800.000000",PWNY
"156.6557","154.7586","155.591",4045682,"1469059200.000000",PWNY
"156.9655","155.3287","155.6201",2519776,"1469145600.000000",PWNY
"157.6527","156.5589","156.8009",2737628,"1469404800.000000",PWNY
"158.3496","156.1911","157.4301",2891300,"1469491200.000000",PWNY
"157.3526","156.0072","156.9171",2162675,"1469577600.000000",PWNY
"156.617","155.5523","156.2008",2337914,"1469664000.000000",PWNY
"156.4815","154.8941","156.1815",3547292,"1469750400.000000",PWNY
"156.4622","154.7102","155.4942",2819141,"1470009600.000000",PWNY
"156.2685","155.2136","156.0943",3078620,"1470096000.000000",PWNY
"155.6975","154.6715","154.9909",2861558,"1470182400.000000",PWNY
"156.5105","154.9813","155.6975",2476730,"1470268800.000000",PWNY
"158.2625","156.3847","156.8009",3811638,"1470355200.000000",PWNY
"158.0302","156.3944","157.5075",3039081,"1470614400.000000",PWNY
"157.5481","156.4573","157.0139",2734106,"1470700800.000000",PWNY
"157.4397","156.7574","156.9848",2417982,"1470787200.000000",PWNY
"159.6562","156.9751","157.0429",8768582,"1470873600.000000",PWNY
"158.2141","156.3363","157.9527",2542495,"1470960000.000000",PWNY
"157.7398","156.588","157.1881",2967957,"1471219200.000000",PWNY
"156.7332","155.533","155.9395",2208382,"1471305600.000000",PWNY
"155.9879","154.7102","155.804",3225919,"1471392000.000000",PWNY
"156.8009","155.2911","155.7265",3650651,"1471478400.000000",PWNY
"155.7459","154.4005","155.6781",2733579,"1471564800.000000",PWNY
"155.4168","154.023","154.8651",2038851,"1471824000.000000",PWNY
"156.1621","155.0877","155.1845",2838137,"1471910400.000000",PWNY
"155.0393","153.239","154.7586",3618469,"1471996800.000000",PWNY
"154.4199","153.3358","153.8972",2575023,"1472083200.000000",PWNY
"155.291","152.7841","153.781",2498903,"1472169600.000000",PWNY
"155.0684","153.4132","153.7327",2475853,"1472428800.000000",PWNY
"155.0103","153.7133","154.6328",1808553,"1472515200.000000",PWNY
"154.536","153.1809","154.536",2321269,"1472601600.000000",PWNY
"154.4973","153.0261","153.239",2351932,"1472688000.000000",PWNY
"155.4168","154.0424","154.749",2313289,"1472774400.000000",PWNY
"155.6975","154.0037","154.749",2994041,"1473120000.000000",PWNY
"156.5686","154.8651","155.049",2866127,"1473206400.000000",PWNY
"156.0363","153.6649","155.3975",3928085,"1473292800.000000",PWNY
"153.3165","150.6547","152.9583",5080266,"1473379200.000000",PWNY
"153.4423","149.8707","150.2772",4366853,"1473638400.000000",PWNY
"152.8615","150.5095","152.5712",3631768,"1473724800.000000",PWNY
"150.8676","148.4672","150.7031",3858076,"1473811200.000000",PWNY
"151.3129","148.293","149.348",3656413,"1473897600.000000",PWNY
"150.4127","148.5447","150.0643",6429919,"1473984000.000000",PWNY
"151.1774","149.59","149.8997",2448148,"1474243200.000000",PWNY
"151.5452","149.4932","150.8676",2159092,"1474329600.000000",PWNY
"150.6837","148.9318","149.9385",2473895,"1474416000.000000",PWNY
"152.1743","150.6934","151.1387",2690905,"1474502400.000000",PWNY
"151.0322","149.7449","150.6257",2692083,"1474588800.000000",PWNY
"149.5029","148.535","149.5029",2533325,"1474848000.000000",PWNY
"151.7388","148.8738","149.3674",2983602,"1474934400.000000",PWNY
"153.5342","151.2161","151.9517",3309408,"1475020800.000000",PWNY
"159.7046","152.4066","153.5391",3372183,"1475107200.000000",PWNY
"154.7083","152.9874","153.8004",3596878,"1475193600.000000",PWNY
"153.2874","151.9807","152.9874",2227749,"1475452800.000000",PWNY
"153.4423","150.8193","152.6099",2884146,"1475539200.000000",PWNY
"152.7647","151.6904","152.0291",1684298,"1475625600.000000",PWNY
"152.3776","150.887","151.8065",1949931,"1475712000.000000",PWNY
"152.6389","149.8901","152.0969",2668385,"1475798400.000000",PWNY
"153.4036","151.6275","151.6807",2467856,"1476057600.000000",PWNY
"151.913","148.9512","151.7",2899603,"1476144000.000000",PWNY
"149.9965","148.1672","149.9965",2959700,"1476230400.000000",PWNY
"149.2706","147.3832","148.7673",2909898,"1476316800.000000",PWNY
"150.5386","149.1448","149.5126",4357890,"1476403200.000000",PWNY
"56.95","55.97","56.51",1603931,"1476662400.000000",BCUP
"150.887","149.3868","149.4932",5836054,"1476662400.000000",PWNY
"57.79","55.87","56.53",2706051,"1476403200.000000",BCUP
"56.9652","54.45","56.96",2757301,"1476316800.000000",BCUP
"59.71","56.89","59.39",2333546,"1476230400.000000",BCUP
"61.33","59.563","60.93",1794814,"1476144000.000000",BCUP
62,"60.41","60.64",1165371,"1476057600.000000",BCUP
"60.44","59.33","60.12",1076124,"1475798400.000000",BCUP
"60.8799","59.69","60.66",1066008,"1475712000.000000",BCUP
"61.52","60.62","60.62",1201515,"1475625600.000000",BCUP
"60.89","59.76","60.08",1632161,"1475539200.000000",BCUP
"35.85","30.91",32,14119690,"1334793600.000000",BCUP
"36.64","33.5","35.25",1796585,"1334880000.000000",BCUP
"37.24","35.76","36.78",930433,"1335139200.000000",BCUP
"37.34","34.65","36.04",506199,"1335225600.000000",BCUP
"37.15","34.57","36.78",520432,"1335312000.000000",BCUP
"35.2962","33.34","34.59",233970,"1335398400.000000",BCUP
"36.97","35.015",36,380799,"1335484800.000000",BCUP
"36.13","33.6","36.13",301579,"1335744000.000000",BCUP
"36.94","33.93","34.29",679496,"1335830400.000000",BCUP
"36.202","35.2","35.51",259803,"1335916800.000000",BCUP
"36.5","32.2","36.5",1026640,"1336003200.000000",BCUP
"32.59","31.76","32.32",439211,"1336089600.000000",BCUP
"33.03","31.75","31.75",285866,"1336348800.000000",BCUP
"34.15","32.31",33,329258,"1336435200.000000",BCUP
"34.17","32.01","32.01",356754,"1336521600.000000",BCUP
"33.95","31.53","33.32",383398,"1336608000.000000",BCUP
"32.23","29.47","31.33",1023375,"1336694400.000000",BCUP
"32.92","30.43","31.28",702548,"1336953600.000000",BCUP
"31.85","31.2","31.39",351880,"1337040000.000000",BCUP
"31.9","30.41","31.64",237873,"1337126400.000000",BCUP
"31.178","29.8725","31.11",404364,"1337212800.000000",BCUP
"31.09","28.49","31.09",814493,"1337299200.000000",BCUP
"30.14","28.82","29.48",598855,"1337558400.000000",BCUP
"32.55","30.0922","30.42",508387,"1337644800.000000",BCUP
"35.8",30,"31.1",798983,"1337731200.000000",BCUP
"36.5","33.58","35.5",534634,"1337817600.000000",BCUP
"36.339","34.43","35.08",296454,"1337904000.000000",BCUP
